Consulta,dia_semana,semana_del_mes,mes,cuatrimestre,anio,hora_discretizada,dni_discretizado,legajo_discretizado,posee_legajo,posee_telefono,carrera_valor,proveedor_correo,cantidad_caracteres,proporcion_mayusculas,proporcion_letras,cantidad_tildes,cantidad_palabras,cantidad_palabras_cortas,proporcion_palabras_distintas,frecuencia_signos_puntuacion,cantidad_oraciones,utiliza_codigo_asignatura
"hola buenas días quería consultar quise iniciar los trámites para el boleto universitario pero me dice que ya tengo otro beneficio, nose a que beneficio se refiere y no me dejó continuar con el trámite. espero su respuesta  ",6,4,5,1,2019,0,2,1,1,1,5,6,224,0.0,0.8169642857142857,5,40,24,0.9,0.008928571428571428,1,0
"buenos días. necesitaría mi analítico con el porcentaje de materias, ya que quisiera inscribirme en un listado en educación y eso es lo que me piden. muchas gracias ",1,4,2,1,2019,0,1,2,1,1,4,8,165,0.0,0.8121212121212121,4,29,16,0.9310344827586208,0.01818181818181818,2,0
no puedo ingresar con mi legajo y con mi contraseña a mi perfil ,4,2,12,2,2016,0,4,3,1,1,0,4,64,0.0,0.796875,0,14,9,0.7857142857142857,0.0,1,0
"dice que estoy inhabilitada , como hago para volver a habilitar ?  ",0,1,2,1,2017,3,5,2,1,0,5,4,67,0.0,0.7761194029850746,0,14,10,0.9285714285714286,0.02985074626865672,1,0
no puedo acceder a los dias y horarios de las materias ,0,1,2,1,2018,3,2,0,0,1,6,13,55,0.0,0.8,0,12,8,1.0,0.0,1,0
no puedo inscribirme  a las materias del  primer cuatrimestre. ,5,1,3,1,2019,2,5,2,1,1,2,4,63,0.0,0.8095238095238095,0,12,7,0.8333333333333334,0.015873015873015872,1,0
hola quisiera saber sin hay respuestas sobre el tramite que realice por el boleto estudiantil. muchas gracias ,1,2,4,1,2018,0,7,4,1,1,27,13,110,0.0,0.8363636363636363,0,18,8,0.9444444444444444,0.00909090909090909,1,0
hola! ya complete el formulario de inscripcion 2 veces y no me llega ningun mail! no se que hacer ! ,1,2,12,2,2017,0,7,0,0,1,5,6,100,0.0,0.76,0,21,12,0.9523809523809524,0.03,1,0
"buenas tardes, quería consultar por la carrera de contador público. para comenzar la carrera se debe hacer previamente el taller? sin este no se puede comenzar? ",2,2,4,1,2019,1,5,0,0,1,0,4,161,0.0,0.8136645962732919,2,27,13,0.8888888888888888,0.024844720496894408,1,0
hola. no puedo ingresar para inscribirme. como puedo hacer. ,0,2,8,2,2016,3,3,3,1,1,54,6,60,0.0,0.8,0,10,4,0.9,0.05,3,0
"buenas noches, en el sistema me figura que ya tengo un beneficio asignado pero cuando ingreso al sistema de sube me dice que no tengo ningún beneficio. quisiera saber como se podría solucionar. desde ya muchas gracias  ",1,4,9,2,2019,3,4,2,1,1,19,4,219,0.0,0.8127853881278538,2,39,19,0.8461538461538461,0.0136986301369863,2,0
hola..puede ser que aun no esten las notas del taller..o estoy haciendo algo mal...podrias adelantarme la nota ,2,1,3,1,2019,1,1,4,1,1,54,6,111,0.0,0.7837837837837838,0,18,10,1.0,0.06306306306306306,7,0
buenas tardes... mi consulta es porque cuando inhreso mi dni en el perfil de aspirantes no hay ninguna informacion. gracias. ,2,4,12,2,2018,1,3,0,0,1,0,4,125,0.0,0.8,0,21,10,0.9523809523809524,0.04,5,0
a quien corresponda: mi consulta es acerca de la inscripción . sigo los pasos como de dice el instructivo pero cuando quiero entrar al formulario de la web me dice que la fecha para la inscripción ya finalizo.por favor espero una respuesta. gracias  ,1,3,10,2,2017,1,6,0,0,1,43,4,250,0.0,0.8079999999999999,2,45,27,0.8222222222222222,0.016,3,0
"hola que tal? mi problema es que por razones personales tuve que dejar inef en el segundo cuatrimestre y no puedo ingresara a mi perfil. para ver mi situaciones academica. quiero saber si puedo rendir aunque sea una materia de manera libre, pero me dice: el estudiante no cumple con los requisitos para ingresar al sistema. espero respuesta y muchas gracias! ",2,1,12,2,2016,1,7,3,1,1,43,4,359,0.0,0.8105849582172702,0,62,33,0.8548387096774194,0.019498607242339837,3,0
buenas tardes      necesitaria obtener una nueva clave para poder ingresar a la pagina de la universidad.                             gracias.  ,0,1,7,1,2016,2,5,2,1,1,54,4,144,0.0,0.6319444444444444,0,52,41,0.3269230769230769,0.013888888888888888,2,0
no me deja acceder a mi usuario para información académica... me pide q genere una clave y cuando la ingreso me dice no valido ,0,1,3,1,2016,3,3,3,1,1,43,8,127,0.0,0.7874015748031497,2,25,16,0.88,0.023622047244094488,3,0
"buenos días. soy beneficiaria del boleto provincial desde el año pasado, desde este año no pude recibir el saldo que me correspondería, siempre que pongo la tarjeta en la maquina me dice que no tengo cargas pendientes. anteriormente les había consultado a ustedes y me habían notificado que el crédito estaría acreditado entre el 15 y el 20 de marzo, aun así todavía no pude cargar mi sube. desde ya muchas gracias ",3,1,4,1,2018,0,5,3,1,1,48,6,415,0.0,0.8024096385542169,8,73,38,0.7671232876712328,0.014457831325301203,3,0
quisiera reencribirme en materias que tengo pendiente para cursar pero no me es posible. desearía regularizar situación  ,3,4,2,1,2019,2,2,1,1,1,27,6,121,0.0,0.8429752066115702,2,19,9,0.9473684210526316,0.008264462809917356,1,0
porque me salta error en credenciales si en la uni jamás me entregaron credenciales sólo un legajo ,0,1,3,1,2018,1,2,3,1,1,3,4,99,0.0,0.8282828282828283,2,18,10,0.8333333333333334,0.0,1,0
"quisiera restablecer mi contraseña, y no me llegan el correo por parte de la universidad ",1,1,8,2,2018,3,4,2,1,1,3,6,89,0.0,0.8202247191011236,0,16,9,1.0,0.011235955056179777,1,0
yo queria hacer una consulta ....del boleto de la sube  me dice voleto asignado y no me cargaron y no entiendo porque? ,0,4,10,2,2018,1,7,4,1,1,3,4,119,0.0,0.7647058823529411,0,24,14,0.8333333333333334,0.04201680672268908,4,0
"hola buenas tardes, hice el boleto estudiantil y me sale que ya tengo el beneficio pero que el formulario no se ha completado, queria saber si tenggo o no el boleto es que se me acreditaria el dinero. gracias  ",1,4,3,1,2019,2,6,3,1,1,52,6,210,0.0,0.7952380952380952,0,41,26,0.7317073170731707,0.014285714285714284,1,0
"hola, yo me quiero inscribir. pero cuando hago la inscripcion on line no me manda el mail, por lo tanto no puedo continuar ",1,4,5,1,2018,0,6,0,0,1,0,4,123,0.0,0.7886178861788617,0,24,14,0.9166666666666666,0.024390243902439025,1,0
"no me acuerdo mi numero de legajo y quisiera volver a anotarme asi puedo cambiar de carrera, desde ya muchas gracias ",4,4,1,1,2016,0,3,0,0,1,0,6,117,0.0,0.811965811965812,0,22,10,0.9545454545454546,0.008547008547008548,1,0
"quería saber porque no aparezco para anotarme en el taller si yo ya estoy inscripta en la universidad, muchas gracias. ",2,3,12,2,2015,3,6,0,0,1,54,4,119,0.0,0.8151260504201681,1,21,10,0.9523809523809524,0.01680672268907563,1,0
necesito anotarme a las materias del 1er cuatrimestre de la carrera y me dice &quot;se ha enviado un email al correo registrado para continuar la inscripcion&quot; y no me lo mandan. que hacer?  ,0,3,2,1,2018,1,7,0,0,1,1,4,195,0.0,0.7897435897435897,0,35,21,0.8857142857142857,0.020512820512820516,1,0
solicito certificado de materias aprobadas ,0,1,3,1,2019,2,2,1,1,1,5,6,43,0.0,0.8837209302325582,0,6,2,1.0,0.0,1,0
buenos días: mi consulta es para saber por el boleto estudiantil que no lo tengo habilitado.ya consulte saldo en la estacion de lemos y me dice que no tengo el beneficio. .numero de tramite  t261221401553881711 espero su respuesta saludo atte. ,0,3,4,1,2019,0,1,4,1,1,54,6,244,0.0,0.7377049180327869,1,42,21,0.8571428571428571,0.020491803278688527,4,0
&quot;ud. no cumple con los requisitos necesarios para confirmar su inscripción a cursadas.&quot;   &iquest;que tendría que hacer para poder estar valido para poder inscribirme?  ,4,4,2,1,2018,3,7,0,0,1,0,4,179,0.0,0.7988826815642458,2,28,13,0.7857142857142857,0.0335195530726257,2,0
buenas noches: mi condicion es libre. necesito saber que debo hacer para volver a anotarme en las cursadas. gracias ,0,4,1,1,2017,3,3,1,1,1,3,6,116,0.0,0.8103448275862069,0,20,9,1.0,0.02586206896551724,2,0
necesito una nuevaaa clave urgente gracias... por problemas de salud no puedo acercarme... a la unlu...  ojala me solucionen el problema ,3,4,4,1,2018,1,6,1,1,1,5,4,137,0.0,0.7737226277372263,0,23,10,0.9565217391304348,0.06569343065693431,9,0
no me llegan los mail para poder anotarme en las materias ,2,1,2,1,2018,0,3,0,0,1,5,4,58,0.0,0.8103448275862069,0,12,8,1.0,0.0,1,0
porque no puedo anotarme a las materias? ,0,3,2,1,2019,1,8,0,0,0,54,6,41,0.0,0.8048780487804879,0,8,4,1.0,0.024390243902439025,1,0
"hola quisiera saber si en la consulta de situación académica deberían aparecer las notas de estos primeros parciales, ya que no me parecen y vi en la página que ya deberían estar  ",2,5,5,1,2017,3,8,3,1,0,54,4,180,0.0,0.8111111111111111,5,34,19,0.7941176470588235,0.005555555555555557,1,0
hace más de tres semanas que estoy esperando el beneficio y nunca más llego ,2,1,4,1,2018,3,7,4,1,1,25,6,76,0.0,0.8157894736842105,2,15,9,0.9333333333333332,0.0,1,0
hola quería saber porque no puedo ingresar a mi perfil para anotarme a las materias .. hoy temprano tipo 6 de la mañana entre lo mas bien pero no me podía anotar y ahora directamente no puedo entrar ! le agradecería la respuesta .. saludos ..  ,3,4,2,1,2017,0,6,3,1,1,43,11,244,0.0,0.7745901639344263,3,48,28,0.8333333333333334,0.02868852459016393,6,0
"hola! necesito saber que numero de programa estoy inscripta, ya que estoy realizando mi trabajo final de inestigacion y estoy solicitando una prorroga del mismo, saludo . ayala mariana ",0,4,11,2,2016,3,2,1,1,1,29,4,185,0.0,0.8216216216216217,0,30,11,0.8666666666666667,0.021621621621621626,1,0
"buenas noches.quisiera consultar porque en mi situacion academica,figura la materia introduccion al trabajo social(codigo 21469,cursada en la comision 25)sin completar;y yo la rendi regular en diciembre,con 9.quisiera saber si hace falta llevar la libreta estudiantil para corroborales ese dato.muchas gracias ",6,2,3,1,2017,3,1,2,1,1,5,4,310,0.0,0.8161290322580645,0,41,15,0.8780487804878049,0.022580645161290318,3,0
hice el primer paso para la pre-inscripción y no me llegó nada a mi mail.  ,4,3,3,1,2018,2,3,0,0,1,0,6,75,0.0,0.76,2,17,13,0.9411764705882352,0.013333333333333334,1,0
necesito que me soluciones lo de las vacunas porque asistí todo el mes al taller y el lunes tengo que dar el examen! no es mi culpa que de tarden en ver la documentación. gracias ,5,4,2,1,2018,3,7,3,1,1,52,11,179,0.0,0.7932960893854749,2,36,23,0.8611111111111112,0.0111731843575419,1,0
necesito el porcentaje de materias aprobadas ,0,2,7,1,2016,0,1,1,1,1,3,4,45,0.0,0.8666666666666667,0,7,3,1.0,0.0,1,0
"estimados, buenos días.  quería consultarles si han recibido correctamente mi solicitud de título y las encuestas realizadas a tal fin. porque no he recibido ningún correo ni notificación desde el día que complete ambas encuestas en el mes de julio.  quedo a la espera de su respuesta.  muchas gracias. atte. ",6,2,10,2,2017,0,4,1,1,1,3,6,309,0.0,0.8058252427184466,6,54,27,0.8333333333333334,0.022653721682847898,6,0
"hola buenas tardes, quería consultar por la acreditación del boleto estudiantil, todavía seguimos esperando la carga, donde tengo que hablar para solucionar el tema?  ",1,4,4,1,2018,2,6,3,1,1,43,4,167,0.0,0.8263473053892215,3,26,10,0.9230769230769232,0.02395209580838324,1,0
que requizito me falta para cursar las materias? ,1,4,2,1,2019,1,8,0,0,1,3,6,49,0.0,0.8163265306122449,0,9,5,1.0,0.020408163265306117,1,0
"buenas tardes! quisiera saber cuál es el horarios del turno noche.  gracias! saludos, sabrina. ",0,4,8,2,2018,1,3,0,0,1,54,6,95,0.0,0.7894736842105263,1,16,6,0.9375,0.05263157894736842,2,0
no pude terminar de hacer el formulario para el boleto estudiantil ,4,1,5,1,2019,0,6,4,1,1,5,4,67,0.0,0.8358208955223879,0,12,7,0.9166666666666666,0.0,1,0
"buen día, estoy viendo que se me actualizaron las equivalencias. aparecen solo 3 faltaría ver si me corresponde estadistica, metodología, las de economía, y no sé si alguna más como matemática financiera, marketing  o algunas de derecho como estudio de la constitución.  saludos espero su respuesta.- ",2,1,10,2,2015,1,3,2,1,1,54,6,301,0.0,0.8073089700996677,8,49,28,0.8367346938775511,0.026578073089701,3,0
"me rebota la clave para acceder a mi perfil y tramité para renovar la clave, pero no me llega al mail. ",3,1,8,2,2018,1,2,4,1,1,33,6,103,0.0,0.7766990291262136,1,22,13,0.8636363636363636,0.019417475728155338,1,0
"elementos de matematica (administracion) dia, horario y aula para cursar.  introduccion a la administracion  idem.  muchas gracias! ",0,5,2,1,2016,1,8,3,1,1,3,4,132,0.0,0.803030303030303,0,21,11,0.8571428571428571,0.030303030303030307,2,0
no me asigna el credito mensual del mes de abril ,2,2,4,1,2018,2,5,3,1,1,54,6,49,0.0,0.7959183673469388,0,11,7,1.0,0.0,1,0
hola buen dia cuando entro al perfil de aspirante solo me aparecen 4 opciones y yo queria imprimir la constacia de alumno para ser beneficiaro del descuento de estudiante que hay en mi ciudad. ,5,4,2,1,2019,0,3,4,1,0,2,4,193,0.0,0.8134715025906736,0,35,21,0.9428571428571428,0.0051813471502590676,1,0
hola..olvide mi contraseña..y me dice que me va a enviar un codigo a mi email para reestablecer mi cuenta pero no recibo nada. mi mail actual es ..  evejorgezuri@gmail.com ,1,5,7,1,2018,2,5,2,1,1,0,4,172,0.0,0.7732558139534884,0,31,20,0.8064516129032258,0.04651162790697674,8,0
hice una preinscripción online pero todavía no me llegó nada  al correo. estoy interesada en la carrera de administración  ,2,1,2,1,2018,0,6,0,0,1,0,4,123,0.0,0.8211382113821138,4,22,13,0.9090909090909092,0.008130081300813009,1,0
no recuerdo mi contraseña y me figura como alumno inavilitado ,0,2,12,2,2018,1,6,4,1,1,27,4,62,0.0,0.8387096774193549,0,11,6,1.0,0.0,1,0
"tengo un problema, no puedo ingresar al sistema por la falta de una vacuna, la cual ya tengo puesta, será posible que entregue los papeles el día 5/8? ",1,5,7,1,2019,1,7,4,1,1,52,4,151,0.0,0.7682119205298014,2,29,17,0.9310344827586208,0.026490066225165563,1,0
"buenas no eh resibido mi carga del mes de septiembre, quería saber si paso algo. gracias ",0,1,10,2,2019,0,6,3,1,1,54,11,89,0.0,0.797752808988764,1,17,9,1.0,0.02247191011235955,1,0
hola. necesito restablecer la contraseña y no me llega el mail. quisiera saber qué puedo hacer. gracias ,2,1,8,2,2018,2,4,3,1,1,26,6,104,0.0,0.8076923076923077,1,18,7,1.0,0.02884615384615385,3,0
"hola!  tenía un problema al enviar la solicitud de inscripción a cursadas. ingreso y figura que no cumplo con los requisitos. quisiera saber si me podrían brindar una solución, gracias.  ",5,4,2,1,2019,3,8,0,0,1,25,4,187,0.0,0.8021390374331551,4,33,16,0.9393939393939394,0.026737967914438502,3,0
quiero solicitar la sube universitaria la cual todos los 20 de cada mes depositan en mi sube personal 40/45 viajes y en la página me dice que aún no se puede. quisiera saber si es así o es otro el inconveniente. muchas gracias. ,0,2,3,1,2019,3,5,4,1,1,3,4,228,0.0,0.7675438596491229,3,44,29,0.8863636363636364,0.013157894736842105,3,0
"buenas tardes!  realice el trámite para el boleto estudiantil provincial. y todavía no pude obtener el beneficio. desde la página de la universidad me figura que ya está el beneficio. pero en las terminales donde debo pasar la sube para obtener el beneficio me figura que no tengo tal beneficio. si me podrían decir a que se debe esto, desde ya muchas gracias. ",3,4,3,1,2019,2,2,4,1,1,5,4,361,0.0,0.8033240997229917,5,65,36,0.7076923076923077,0.01939058171745152,5,0
"estimados, buenos días. tengo una consulta, &iquest;cómo completo la inscripción web? porque ya 3 veces intente hacerlo y solo me deja realizar el primer paso, pero al finalizarlo no recibo el mail de confirmación para continuar con el proceso ",1,2,2,1,2018,1,8,0,0,1,19,4,244,0.0,0.8073770491803278,4,40,20,0.95,0.024590163934426233,1,0
"hola, no me puedo anotar en las materias ya que no recibi el mail con el link de ingreso a solicitudes de cursadas... q ",2,1,2,1,2018,3,2,0,0,0,43,6,120,0.0,0.7666666666666667,0,25,17,0.88,0.03333333333333333,3,0
"buenas tarde. gracias por responder mis consultas.  tengo una duda,  cuando termine de tramitar el boleto estudiantil me sale una leyenda que dice &quot; beneficio asignado&quot;  eso que significa?  muchas gracias. ",2,2,8,2,2019,2,8,4,1,1,52,4,216,0.0,0.7962962962962963,0,36,17,0.8333333333333334,0.032407407407407406,3,0
"buenas tardes,para hacerle una consulta.. como hago con las solicitudes de inscripción para aspirantes rechazadas.. intento de nuevo o tengo q elegir otros horarios?! desde ya gracias ",3,3,2,1,2019,1,4,0,0,1,43,6,184,0.0,0.8152173913043478,1,28,12,0.9642857142857144,0.03804347826086957,4,0
hola que tal! quería saber cual seria el motivo de la cual no me estarían acreditando el subsidio de la sube ya que me es de gran ayuda así como a muchos de los demás! desde ya muchas gracias y saludos cordiales! ,2,3,4,1,2018,1,3,2,1,1,43,11,213,0.0,0.7887323943661971,4,43,28,0.7906976744186046,0.014084507042253518,1,0
no me deja entrar en el sistema .  ,6,4,2,1,2017,1,5,3,1,1,3,4,35,0.0,0.7142857142857143,0,10,8,0.9,0.028571428571428567,1,0
apoye mi sube en la máquina y todavia no me carga el saldo que brinda el boleto estudiantil. quiero volver a hacer el formulario en la pagina pero servicios web no me deja llenarlo. que puedo hacer? ,3,5,8,2,2019,1,7,4,1,1,1,6,199,0.0,0.7989949748743719,1,38,21,0.8157894736842105,0.01507537688442211,2,0
